# ==============================================
# TCC - Log de Teste de Envelhecimento
# ==============================================
# Data/Hora Início: 2026-01-11 18:17:54
# 
# PARÂMETROS PID (FIXOS):
#   Kp = 2.780000
#   Ki = 0.00230000
#   Kd = 0.000000
# 
# MODELO FOPDT IDENTIFICADO:
#   G(s) = 1.56 * exp(-150.6s) / (1307.2s + 1)
#   K = 1.56 °C/%
#   θ = 150.6 s
#   τ = 1307.2 s
# 
# CONFIGURAÇÃO:
#   Taxa de Rampa: 1.0 °C/s
#   Intervalo de Amostragem: 1000 ms
#   Janela PWM (SSR): 5000 ms
# 
# LIMITES DE SEGURANÇA:
#   Temp. Máx. Forno: 130.0 °C
#   Temp. Máx. DUT: 140.0 °C
#   Corrente Máx. PSU: 1.5 A
# ==============================================
# 
time_sec,oven_temp_c,oven_setpoint_c,oven_output_pct,psu_voltage_v,psu_current_a,dut_temp_c,dut_slack,dut_volt
1042.222,85.46,100.00,64.26,0.999,0.0500,37.025,57,0.991
1043.222,85.74,100.00,64.26,0.999,0.0500,37.148,57,0.992
1044.222,85.72,100.00,64.26,0.999,0.0500,37.774,57,0.991
1045.222,85.64,100.00,64.26,0.999,0.0500,37.793,57,0.993
1046.222,85.80,100.00,63.50,0.999,0.0500,37.148,57,0.991
1047.223,85.70,100.00,63.50,0.999,0.0500,37.385,56,0.993
1048.222,85.93,100.00,63.50,0.999,0.0500,37.365,58,0.993
1049.222,86.02,100.00,63.50,0.999,0.0500,37.158,57,0.992
1050.223,86.06,100.00,63.50,0.999,0.0500,37.783,55,0.992
1051.222,85.99,100.00,63.13,0.999,0.0500,37.641,57,0.993
1052.223,86.08,100.00,63.13,0.999,0.0500,37.621,57,0.993
1053.222,85.99,100.00,63.13,0.999,0.0500,37.404,57,0.993
1054.224,86.09,100.00,63.13,0.999,0.0500,36.882,55,0.993
1055.223,86.15,100.00,63.13,0.999,0.0500,37.148,56,0.992
1056.223,86.31,100.00,63.13,0.999,0.0500,37.138,56,0.992
1057.222,86.39,100.00,62.45,0.999,0.0500,37.774,57,0.993
1058.223,86.34,100.00,62.45,0.999,0.0500,38.030,57,0.992
1059.222,86.44,100.00,62.45,0.999,0.0500,37.670,55,0.991
1060.222,86.47,100.00,62.45,0.999,0.0500,38.020,57,0.993
1061.222,86.54,100.00,61.94,0.999,0.0500,37.518,57,0.990
1062.222,86.61,100.00,61.94,0.999,0.0500,37.394,56,0.993
1063.222,86.48,100.00,61.94,0.999,0.0500,37.252,57,0.991
1064.221,86.69,100.00,61.94,0.999,0.0500,38.010,55,0.992
1065.222,86.91,100.00,61.94,1.000,0.0500,37.518,57,0.991
1066.221,86.85,100.00,61.94,0.999,0.0500,37.793,55,0.993
1067.224,86.75,100.00,61.55,0.999,0.0500,37.394,57,0.992
1068.222,86.94,100.00,61.55,0.999,0.0500,37.148,58,0.992
1069.222,86.71,100.00,61.55,0.999,0.0500,37.404,55,0.993
1070.223,87.04,100.00,61.55,0.999,0.0500,37.498,57,0.992
1071.222,87.03,100.00,60.92,0.999,0.0500,37.660,57,0.993
1072.222,87.16,100.00,60.92,0.999,0.0500,37.774,56,0.993
1073.223,87.14,100.00,60.92,0.999,0.0500,37.385,56,0.993
1074.223,87.15,100.00,60.92,0.999,0.0500,37.262,55,0.993
1075.222,87.28,100.00,60.92,1.000,0.0500,37.394,57,0.992
1076.223,87.27,100.00,60.40,0.999,0.0500,37.148,55,0.993
1077.222,87.37,100.00,60.40,0.999,0.0500,37.129,55,0.993
1078.222,87.28,100.00,60.40,0.999,0.0500,37.764,57,0.993
1079.222,87.26,100.00,60.40,0.999,0.0500,38.039,57,0.993
1080.223,87.35,100.00,60.40,0.999,0.0500,38.143,55,0.992
1081.223,87.56,100.00,60.40,0.999,0.0500,37.385,56,0.991
1082.223,87.69,100.00,59.42,0.999,0.0500,38.039,57,0.992
1083.221,87.49,100.00,59.42,0.999,0.0500,37.650,57,0.991
1084.222,87.59,100.00,59.42,0.999,0.0500,38.295,55,0.993
1085.221,87.72,100.00,59.42,0.999,0.0500,37.631,55,0.993
1086.223,87.57,100.00,59.89,0.999,0.0500,37.527,55,0.991
1087.222,87.52,100.00,59.89,0.999,0.0500,37.803,56,0.993
1088.222,87.81,100.00,59.89,0.999,0.0500,36.882,57,0.992
1089.223,87.89,100.00,59.89,0.999,0.0500,37.394,57,0.991
1090.222,87.92,100.00,59.89,0.999,0.0500,37.518,57,0.991
1091.224,87.94,100.00,59.00,0.999,0.0500,37.527,57,0.992
1092.221,87.98,100.00,59.00,0.999,0.0500,37.783,57,0.991
1093.222,88.11,100.00,59.00,0.999,0.0500,37.764,55,0.992
1094.221,88.25,100.00,59.00,0.999,0.0500,37.527,56,0.992
1095.223,88.05,100.00,59.00,0.999,0.0500,37.291,58,0.993
1096.221,88.21,100.00,59.00,0.999,0.0500,37.916,56,0.992
1097.222,88.26,100.00,58.74,0.999,0.0500,37.774,57,0.993
1098.223,88.22,100.00,58.74,0.999,0.0500,37.906,57,0.993
1099.222,88.29,100.00,58.74,0.999,0.0500,37.394,56,0.993
1100.222,88.30,100.00,58.74,0.999,0.0500,37.650,57,0.992
1101.222,88.35,100.00,58.19,0.999,0.0500,37.148,57,0.991
1102.223,88.38,100.00,58.19,0.999,0.0500,38.030,57,0.993
1103.222,88.64,100.00,58.19,0.999,0.0490,37.518,57,0.992
1104.221,88.68,100.00,58.19,0.999,0.0500,38.049,57,0.991
1105.222,88.57,100.00,58.19,0.999,0.0490,37.394,57,0.990
1106.222,88.49,100.00,58.19,0.999,0.0500,37.537,55,0.992
1107.222,88.58,100.00,57.69,0.999,0.0500,37.774,56,0.993
1108.221,88.81,100.00,57.69,0.999,0.0500,37.774,57,0.993
1109.222,88.65,100.00,57.69,0.999,0.0490,37.641,55,0.992
1110.222,88.73,100.00,57.69,0.999,0.0500,37.404,57,0.993
1111.222,88.85,100.00,57.08,0.999,0.0500,37.650,55,0.991
1112.222,88.95,100.00,57.08,0.999,0.0500,38.020,57,0.991
1113.221,88.98,100.00,57.08,0.999,0.0500,36.882,55,0.991
1114.222,89.14,100.00,57.08,0.999,0.0500,37.783,56,0.994
1115.223,89.13,100.00,57.08,0.999,0.0500,38.276,58,0.992
1116.223,89.04,100.00,56.68,0.999,0.0500,38.039,56,0.993
1117.221,89.01,100.00,56.68,0.999,0.0500,37.404,57,0.991
1118.221,89.27,100.00,56.68,0.999,0.0500,37.906,57,0.993
1119.222,89.26,100.00,56.68,0.999,0.0500,38.030,55,0.992
1120.221,89.34,100.00,56.68,0.999,0.0500,37.641,56,0.992
1121.222,89.36,100.00,56.68,0.999,0.0500,38.020,57,0.992
1122.221,89.33,100.00,56.02,0.999,0.0500,37.394,57,0.993
1123.221,89.40,100.00,56.02,0.999,0.0500,37.897,55,0.992
1124.221,89.46,100.00,56.02,0.999,0.0500,37.650,57,0.991
1125.221,89.46,100.00,56.02,1.000,0.0500,37.394,57,0.992
1126.221,89.61,100.00,55.37,0.999,0.0500,38.295,57,0.992
1127.221,89.60,100.00,55.37,0.999,0.0500,37.783,56,0.992
1128.221,89.68,100.00,55.37,0.999,0.0500,38.030,55,0.993
1129.221,89.62,100.00,55.37,0.999,0.0500,37.148,57,0.993
1130.222,89.48,100.00,55.37,0.999,0.0500,37.518,57,0.992
1131.222,89.79,100.00,55.01,0.999,0.0500,38.039,56,0.993
1132.221,89.86,100.00,55.01,0.999,0.0500,37.774,57,0.990
1133.221,89.93,100.00,55.01,0.999,0.0500,37.518,58,0.993
1134.221,89.80,100.00,55.01,0.999,0.0500,37.158,56,0.991
1135.222,89.86,100.00,55.01,0.999,0.0500,37.764,56,0.991
1136.222,90.02,100.00,54.48,0.999,0.0500,37.271,57,0.992
1137.222,90.17,100.00,54.48,0.999,0.0500,37.783,56,0.993
1138.222,90.02,100.00,54.48,0.999,0.0500,37.783,55,0.992
1139.221,90.01,100.00,54.48,1.000,0.0500,37.650,57,0.992
1140.222,90.13,100.00,54.48,1.000,0.0500,37.650,57,0.991
1141.222,90.04,100.00,54.55,1.000,0.0500,37.926,57,0.990
1142.221,90.38,100.00,54.55,1.000,0.0500,37.262,57,0.991
1143.222,90.52,100.00,54.55,1.000,0.0500,37.774,58,0.993
1144.222,90.02,100.00,54.55,1.000,0.0500,37.754,57,0.992
1145.221,90.28,100.00,54.55,1.000,0.0500,38.039,57,0.993
1146.221,90.40,100.00,54.55,1.000,0.0500,37.641,57,0.992
1147.221,90.32,100.00,53.90,1.000,0.0500,37.518,57,0.993
1148.221,90.33,100.00,53.90,1.000,0.0500,37.650,57,0.992
1149.222,90.58,100.00,53.90,1.000,0.0500,37.783,57,0.993
1150.221,90.32,100.00,53.90,1.000,0.0500,37.793,57,0.993
1151.223,90.57,100.00,52.94,1.000,0.0500,37.764,55,0.994
1152.222,90.57,100.00,52.94,1.000,0.0500,37.660,57,0.993
1153.222,90.62,100.00,52.94,0.999,0.0500,37.527,56,0.993
1154.222,90.87,100.00,52.94,1.000,0.0500,38.030,55,0.992
1155.222,90.74,100.00,52.94,1.000,0.0500,37.138,57,0.991
1156.223,90.69,100.00,53.10,0.999,0.0500,37.148,55,0.993
1157.221,90.80,100.00,53.10,1.000,0.0500,37.660,56,0.994
1158.222,90.95,100.00,53.10,1.000,0.0500,38.020,55,0.991
1159.221,90.84,100.00,53.10,1.000,0.0500,37.906,57,0.992
1160.221,90.94,100.00,53.10,1.000,0.0500,37.650,57,0.993
1161.222,90.91,100.00,53.10,0.999,0.0500,37.897,55,0.993
1162.222,91.16,100.00,51.93,0.999,0.0500,37.897,55,0.993
1163.222,90.86,100.00,51.93,0.999,0.0500,37.764,57,0.993
1164.224,91.15,100.00,51.93,1.000,0.0500,37.877,55,0.992
1165.222,91.05,100.00,51.93,1.000,0.0500,38.182,55,0.992
1166.223,91.25,100.00,51.77,1.000,0.0500,37.641,57,0.992
1167.221,91.23,100.00,51.77,0.999,0.0500,37.641,55,0.993
1168.223,91.48,100.00,51.77,0.999,0.0500,37.650,57,0.993
1169.223,91.43,100.00,51.77,0.999,0.0500,37.887,55,0.993
1170.221,91.29,100.00,51.77,0.999,0.0500,37.774,56,0.992
1171.222,91.57,100.00,51.00,0.999,0.0500,37.518,55,0.993
1172.222,91.39,100.00,51.00,0.999,0.0500,38.030,58,0.992
1173.221,91.52,100.00,51.00,1.000,0.0500,38.030,55,0.991
1174.221,91.40,100.00,51.00,1.000,0.0500,37.375,58,0.992
1175.222,91.59,100.00,51.00,0.999,0.0500,37.774,56,0.993
1176.221,91.70,100.00,50.73,1.000,0.0500,37.537,58,0.993
1177.222,91.52,100.00,50.73,0.999,0.0500,37.764,55,0.992
1178.221,91.80,100.00,50.73,0.999,0.0500,38.295,57,0.993
1179.221,91.65,100.00,50.73,0.999,0.0500,37.670,55,0.992
1180.222,91.55,100.00,50.73,1.000,0.0500,38.143,55,0.993
1181.221,91.80,100.00,50.56,0.999,0.0500,37.650,56,0.992
1182.222,91.72,100.00,50.56,0.999,0.0500,37.906,57,0.993
1183.221,91.89,100.00,50.56,0.999,0.0500,38.143,55,0.990
1184.222,92.17,100.00,50.56,0.999,0.0500,38.143,55,0.993
1185.222,91.80,100.00,50.56,0.999,0.0500,38.266,56,0.993
1186.223,92.19,100.00,50.56,0.999,0.0500,38.020,55,0.992
1187.221,92.07,100.00,49.93,0.999,0.0500,37.148,57,0.990
1188.221,91.97,100.00,49.93,0.999,0.0500,38.143,56,0.993
1189.221,91.95,100.00,49.93,0.999,0.0500,37.508,57,0.992
1190.222,92.18,100.00,49.93,0.999,0.0500,37.916,57,0.992
1191.222,92.22,100.00,49.62,0.999,0.0500,37.527,58,0.993
1192.222,92.38,100.00,49.62,1.000,0.0500,38.039,57,0.994
1193.221,92.33,100.00,49.62,1.000,0.0500,37.641,58,0.991
1194.223,92.12,100.00,49.62,1.000,0.0500,37.641,55,0.993
1195.222,92.34,100.00,49.62,0.999,0.0500,38.030,58,0.991
1196.222,92.28,100.00,49.52,0.999,0.0500,37.518,57,0.992
1197.222,92.49,100.00,49.52,0.999,0.0500,37.897,56,0.992
1198.223,92.77,100.00,49.52,0.999,0.0500,37.897,57,0.991
1199.223,92.39,100.00,49.52,0.999,0.0500,38.030,57,0.991
1200.222,92.30,100.00,49.52,0.999,0.0500,37.916,55,0.992
1201.222,92.38,100.00,49.52,1.000,0.0500,37.916,57,0.992
1202.222,92.71,100.00,48.42,0.999,0.0500,37.783,55,0.992
1203.221,92.79,100.00,48.42,0.999,0.0500,37.887,58,0.991
1204.221,92.72,100.00,48.42,0.999,0.0500,37.774,57,0.993
1205.222,92.87,100.00,48.42,0.999,0.0500,37.897,56,0.993
1206.222,92.59,100.00,48.86,0.999,0.0500,38.000,57,0.992
1207.222,92.89,100.00,48.86,0.999,0.0500,37.906,58,0.991
1208.221,92.66,100.00,48.86,0.999,0.0500,38.266,56,0.991
1209.221,92.86,100.00,48.86,0.999,0.0500,37.641,56,0.993
1210.223,93.00,100.00,48.86,1.000,0.0500,37.897,57,0.992
1211.221,93.15,100.00,47.37,1.000,0.0500,37.650,58,0.993
1212.223,93.06,100.00,47.37,1.000,0.0500,37.680,57,0.992
1213.221,92.90,100.00,47.37,1.000,0.0500,38.162,55,0.993
1214.223,93.14,100.00,47.37,0.999,0.0500,38.030,57,0.991
1215.222,93.11,100.00,47.37,1.000,0.0500,37.774,57,0.992
1216.221,93.13,100.00,47.52,1.000,0.0500,37.916,58,0.993
1217.221,93.12,100.00,47.52,1.000,0.0500,37.404,56,0.991
1218.221,93.05,100.00,47.52,0.999,0.0500,37.897,56,0.992
1219.222,93.20,100.00,47.52,1.000,0.0500,37.906,57,0.993
1220.222,93.48,100.00,47.52,0.999,0.0500,37.508,56,0.993
1221.221,93.36,100.00,46.97,1.000,0.0500,37.754,57,0.990
1222.222,93.25,100.00,46.97,0.999,0.0500,37.508,56,0.993
1223.222,93.43,100.00,46.97,1.000,0.0500,37.897,55,0.992
1224.222,93.44,100.00,46.97,0.999,0.0500,38.039,57,0.993
1225.223,93.46,100.00,46.97,0.999,0.0500,38.143,56,0.991
1226.222,93.48,100.00,46.97,0.999,0.0500,37.783,56,0.993
1227.221,93.62,100.00,46.33,0.999,0.0500,37.641,55,0.992
1228.222,93.57,100.00,46.33,1.000,0.0500,37.744,57,0.993
1229.222,93.72,100.00,46.33,0.999,0.0500,37.670,57,0.992
1230.221,93.91,100.00,46.33,0.999,0.0500,38.162,55,0.992
1231.221,93.84,100.00,45.80,0.999,0.0500,37.394,55,0.993
1232.221,93.78,100.00,45.80,0.999,0.0500,37.527,55,0.993
1233.221,94.03,100.00,45.80,0.999,0.0500,38.020,57,0.991
1234.222,93.95,100.00,45.80,0.999,0.0500,38.030,56,0.993
1235.221,93.96,100.00,45.80,0.999,0.0500,37.641,55,0.992
1236.221,93.91,100.00,45.69,0.999,0.0500,37.641,55,0.992
1237.222,93.91,100.00,45.69,0.999,0.0500,37.641,57,0.993
1238.221,94.11,100.00,45.69,0.999,0.0500,37.498,56,0.992
1239.223,93.99,100.00,45.69,1.000,0.0500,37.774,56,0.991
1240.221,94.13,100.00,45.69,0.999,0.0500,37.527,55,0.992
1241.222,94.22,100.00,45.69,0.999,0.0500,38.030,57,0.993
1242.221,94.38,100.00,44.44,0.999,0.0500,37.262,55,0.993
1243.221,94.44,100.00,44.44,1.000,0.0500,38.295,55,0.992
1244.223,94.34,100.00,44.44,0.999,0.0500,38.039,55,0.991
1245.221,94.46,100.00,44.44,1.000,0.0500,37.897,55,0.992
1246.221,94.30,100.00,44.76,1.000,0.0500,37.774,58,0.991
1247.221,94.38,100.00,44.76,1.000,0.0500,37.650,58,0.993
1248.221,94.55,100.00,44.76,0.999,0.0500,37.897,56,0.991
1249.221,94.35,100.00,44.76,0.999,0.0500,37.897,57,0.993
1250.223,94.51,100.00,44.76,0.999,0.0500,37.527,57,0.993
1251.222,94.31,100.00,44.77,0.999,0.0500,38.049,55,0.993
1252.222,94.38,100.00,44.77,0.999,0.0500,37.916,55,0.993
1253.221,94.67,100.00,44.77,1.000,0.0500,38.030,57,0.993
1254.221,94.68,100.00,44.77,0.999,0.0500,38.020,55,0.992
1255.223,94.65,100.00,44.77,0.999,0.0500,38.143,57,0.993
1256.224,94.61,100.00,44.02,1.000,0.0500,37.508,58,0.991
1257.222,94.91,100.00,44.02,1.000,0.0500,37.385,57,0.993
1258.222,94.78,100.00,44.02,1.000,0.0500,37.877,55,0.991
1259.222,95.02,100.00,44.02,1.000,0.0500,37.897,56,0.993
1260.223,94.77,100.00,44.02,0.999,0.0500,38.153,56,0.992
1261.222,94.73,100.00,43.75,0.999,0.0500,37.897,55,0.992
1262.223,94.85,100.00,43.75,0.999,0.0500,37.764,57,0.992
1263.223,95.05,100.00,43.75,0.999,0.0500,37.774,57,0.993
1264.221,94.97,100.00,43.75,1.000,0.0500,37.906,55,0.992
1265.223,95.04,100.00,43.75,0.999,0.0500,38.030,58,0.993
1266.222,95.07,100.00,43.75,0.999,0.0500,37.774,57,0.993
1267.222,95.03,100.00,42.99,0.999,0.0500,37.906,57,0.994
1268.221,95.04,100.00,42.99,1.000,0.0500,38.266,56,0.992
1269.222,95.16,100.00,42.99,0.999,0.0500,38.020,55,0.992
1270.222,95.20,100.00,42.99,1.000,0.0500,38.143,55,0.992
1271.221,95.22,100.00,42.52,1.000,0.0500,37.774,55,0.993
1272.222,95.33,100.00,42.52,1.000,0.0500,37.660,57,0.991
1273.222,95.11,100.00,42.52,1.000,0.0500,37.906,57,0.994
1274.222,95.21,100.00,42.52,0.999,0.0500,37.764,56,0.993
1275.222,95.22,100.00,42.52,1.000,0.0500,37.518,57,0.993
1276.222,95.28,100.00,42.42,0.999,0.0500,37.906,56,0.991
1277.222,95.43,100.00,42.42,1.000,0.0500,37.774,56,0.993
1278.221,95.39,100.00,42.42,0.999,0.0500,38.133,56,0.992
1279.222,95.29,100.00,42.42,0.999,0.0500,38.133,56,0.993
1280.222,95.46,100.00,42.42,0.999,0.0500,37.252,55,0.992
1281.221,95.61,100.00,42.42,0.999,0.0500,38.030,55,0.993
1282.223,95.60,100.00,41.58,0.999,0.0500,38.020,58,0.991
1283.221,95.52,100.00,41.58,0.999,0.0500,37.774,55,0.993
1284.224,95.61,100.00,41.58,0.999,0.0500,37.877,56,0.993
1285.221,95.57,100.00,41.58,0.999,0.0500,38.162,57,0.993
1286.223,95.60,100.00,41.65,1.000,0.0500,38.030,58,0.991
1287.223,95.60,100.00,41.65,1.000,0.0500,38.379,55,0.993
1288.222,95.72,100.00,41.65,0.999,0.0500,38.020,55,0.992
1289.221,95.75,100.00,41.65,0.999,0.0500,37.926,57,0.992
1290.222,95.69,100.00,41.65,0.999,0.0500,38.030,56,0.992
1291.221,95.93,100.00,40.76,0.999,0.0500,38.030,55,0.990
1292.221,95.67,100.00,40.76,0.999,0.0500,38.286,55,0.992
1293.223,95.90,100.00,40.76,0.999,0.0500,38.428,55,0.991
1294.222,95.93,100.00,40.76,1.000,0.0500,37.660,57,0.991
1295.221,95.98,100.00,40.76,0.999,0.0500,38.133,57,0.992
1296.221,95.89,100.00,40.94,0.999,0.0500,38.000,56,0.993
1297.222,96.05,100.00,40.94,0.999,0.0500,38.133,56,0.993
1298.221,96.07,100.00,40.94,1.000,0.0500,37.744,56,0.992
1299.222,96.26,100.00,40.94,1.000,0.0500,37.897,56,0.993
1300.222,96.17,100.00,40.94,0.999,0.0500,38.039,57,0.993
1301.222,96.37,100.00,39.64,0.999,0.0500,37.887,56,0.992
1302.222,96.05,100.00,39.64,0.999,0.0500,38.143,58,0.993
1303.222,96.42,100.00,39.64,1.000,0.0500,38.143,57,0.992
1304.224,96.37,100.00,39.64,0.999,0.0500,38.409,55,0.993
1305.222,96.22,100.00,39.64,0.999,0.0500,38.010,55,0.993
1306.222,96.49,100.00,39.64,0.999,0.0500,37.734,57,0.993
1307.221,96.58,100.00,39.11,1.000,0.0500,37.877,57,0.993
1308.221,96.35,100.00,39.11,1.000,0.0500,37.764,57,0.993
1309.221,96.60,100.00,39.11,1.000,0.0500,37.877,57,0.993
1310.221,96.56,100.00,39.11,0.999,0.0500,38.030,56,0.992
1311.222,96.77,100.00,38.63,1.000,0.0500,38.143,57,0.993
1312.224,96.57,100.00,38.63,1.000,0.0500,38.305,57,0.993
1313.222,96.74,100.00,38.63,1.000,0.0500,37.641,57,0.991
1314.223,96.61,100.00,38.63,1.000,0.0500,38.153,57,0.993
1315.223,96.71,100.00,38.63,1.000,0.0500,37.897,57,0.992
1316.222,96.83,100.00,38.48,1.000,0.0500,38.143,57,0.991
1317.222,96.85,100.00,38.48,1.000,0.0500,38.030,57,0.993
1318.222,96.64,100.00,38.48,1.000,0.0500,38.039,55,0.993
1319.223,96.48,100.00,38.48,1.000,0.0500,38.020,56,0.993
1320.222,96.79,100.00,38.48,1.000,0.0500,37.764,55,0.991
1321.222,96.98,100.00,38.48,1.000,0.0500,37.764,57,0.993
1322.222,96.97,100.00,38.14,1.000,0.0500,38.020,57,0.991
1323.221,96.88,100.00,38.14,1.000,0.0500,38.153,57,0.993
1324.222,97.00,100.00,38.14,1.000,0.0500,38.246,57,0.991
1325.221,97.16,100.00,38.14,1.000,0.0500,38.276,57,0.992
1326.222,96.85,100.00,38.51,1.000,0.0500,37.906,55,0.992
1327.223,97.03,100.00,38.51,0.999,0.0500,38.020,55,0.992
1328.224,96.90,100.00,38.51,1.000,0.0500,37.783,57,0.992
1329.223,97.16,100.00,38.51,1.000,0.0500,38.039,56,0.991
1330.222,97.23,100.00,38.51,0.999,0.0500,37.641,55,0.992
1331.222,97.11,100.00,37.83,1.000,0.0500,37.877,56,0.993
1332.222,96.89,100.00,37.83,1.000,0.0500,37.641,56,0.993
1333.223,97.24,100.00,37.83,1.000,0.0500,37.754,57,0.991
1334.221,97.13,100.00,37.83,0.999,0.0500,37.641,55,0.992
1335.223,97.06,100.00,37.83,1.000,0.0500,38.020,55,0.993
1336.222,97.34,100.00,37.23,1.000,0.0500,37.897,58,0.993
1337.221,97.32,100.00,37.23,0.999,0.0500,37.774,57,0.992
1338.222,97.33,100.00,37.23,0.999,0.0500,38.143,57,0.993
1339.222,97.47,100.00,37.23,0.999,0.0500,38.561,57,0.991
1340.223,97.44,100.00,37.23,0.999,0.0500,37.650,57,0.993
1341.221,97.44,100.00,36.97,0.999,0.0500,38.020,57,0.993
1342.223,97.68,100.00,36.97,0.999,0.0500,38.143,57,0.992
1343.222,97.44,100.00,36.97,1.000,0.0500,38.399,57,0.991
1344.222,97.59,100.00,36.97,0.999,0.0500,38.143,57,0.993
1345.222,97.77,100.00,36.97,1.000,0.0500,38.123,56,0.993
1346.222,97.65,100.00,36.97,0.999,0.0500,38.153,56,0.993
1347.221,97.52,100.00,36.78,0.999,0.0500,37.138,57,0.991
1348.223,97.69,100.00,36.78,0.999,0.0500,38.266,57,0.991
1349.222,97.81,100.00,36.78,1.000,0.0500,37.887,55,0.993
1350.222,97.77,100.00,36.78,0.999,0.0500,38.049,56,0.992
1351.222,97.45,100.00,37.00,0.999,0.0500,37.783,55,0.992
1352.222,97.74,100.00,37.00,0.999,0.0500,37.129,57,0.993
1353.222,97.71,100.00,37.00,0.999,0.0500,37.897,56,0.993
1354.221,97.91,100.00,37.00,0.999,0.0500,38.143,57,0.993
1355.222,97.69,100.00,37.00,0.999,0.0500,37.641,57,0.993
1356.222,98.11,100.00,35.20,0.999,0.0500,37.897,57,0.991
1357.223,98.18,100.00,35.20,0.999,0.0500,37.271,56,0.993
1358.223,97.97,100.00,35.20,1.000,0.0500,37.754,55,0.992
1359.223,97.92,100.00,35.20,1.000,0.0500,37.783,56,0.992
1360.221,97.99,100.00,35.20,0.999,0.0500,37.774,57,0.992
1361.222,97.90,100.00,35.20,1.000,0.0500,37.906,55,0.991
1362.222,98.16,100.00,35.09,0.999,0.0500,37.906,57,0.993
1363.223,98.33,100.00,35.09,0.999,0.0500,38.039,56,0.993
1364.223,98.43,100.00,35.09,1.000,0.0500,37.385,57,0.992
1365.222,98.29,100.00,35.09,1.000,0.0500,37.774,57,0.993
1366.222,98.15,100.00,35.15,1.000,0.0500,37.262,55,0.992
1367.221,98.60,100.00,35.15,0.999,0.0500,37.774,57,0.992
1368.223,98.29,100.00,35.15,1.000,0.0500,38.172,55,0.993
1369.222,98.18,100.00,35.15,1.000,0.0500,37.877,57,0.992
1370.222,98.33,100.00,35.15,1.000,0.0500,38.153,55,0.992
1371.222,98.56,100.00,34.03,1.000,0.0500,37.906,55,0.992
1372.222,98.67,100.00,34.03,0.999,0.0500,38.143,57,0.991
1373.222,98.67,100.00,34.03,1.000,0.0500,37.897,57,0.993
1374.223,98.56,100.00,34.03,0.999,0.0500,38.020,57,0.992
1375.222,98.43,100.00,34.03,0.999,0.0500,37.897,57,0.993
1376.221,98.48,100.00,34.27,1.000,0.0500,38.039,55,0.991
1377.222,98.52,100.00,34.27,0.999,0.0500,37.650,57,0.992
1378.223,98.26,100.00,34.27,1.000,0.0500,37.897,57,0.991
1379.221,98.62,100.00,34.27,0.999,0.0500,38.133,57,0.992
1380.223,98.75,100.00,34.27,0.999,0.0500,38.295,58,0.993
1381.222,98.72,100.00,33.62,1.000,0.0500,37.906,55,0.993
1382.222,98.59,100.00,33.62,1.000,0.0500,37.897,57,0.993
1383.221,98.68,100.00,33.62,1.000,0.0500,37.897,58,0.993
1384.221,98.79,100.00,33.62,0.999,0.0500,37.887,57,0.990
1385.222,98.92,100.00,33.62,1.000,0.0500,37.793,57,0.991
1386.221,98.87,100.00,33.62,1.000,0.0500,38.020,56,0.992
1387.223,99.01,100.00,32.83,0.999,0.0500,37.660,58,0.993
1388.221,98.58,100.00,32.83,1.000,0.0500,37.764,56,0.992
1389.221,98.94,100.00,32.83,1.000,0.0500,38.020,55,0.993
1390.222,98.72,100.00,32.83,1.000,0.0500,38.039,57,0.993
1391.222,98.88,100.00,33.19,1.000,0.0500,38.133,57,0.991
1392.222,98.82,100.00,33.19,1.000,0.0500,37.498,56,0.992
1393.222,99.17,100.00,33.19,1.000,0.0500,37.774,55,0.992
1394.223,98.86,100.00,33.19,1.000,0.0500,37.774,57,0.992
1395.222,98.77,100.00,33.19,0.999,0.0500,38.030,55,0.992
1396.222,98.93,100.00,33.07,1.000,0.0500,37.916,56,0.993
1397.223,99.04,100.00,33.07,0.999,0.0500,37.906,55,0.992
1398.223,99.04,100.00,33.07,0.999,0.0500,37.375,57,0.993
1399.222,98.98,100.00,33.07,1.000,0.0500,37.887,55,0.992
1400.222,99.02,100.00,33.07,1.000,0.0500,37.764,56,0.991
1401.222,98.90,100.00,33.07,0.999,0.0500,38.030,58,0.992
1402.221,99.32,100.00,32.00,1.000,0.0500,38.030,57,0.991
1403.222,99.23,100.00,32.00,0.999,0.0500,37.897,55,0.993
1404.223,98.99,100.00,32.00,1.000,0.0500,37.793,57,0.993
1405.222,99.18,100.00,32.00,1.000,0.0500,38.399,57,0.992
1406.221,99.15,100.00,32.49,0.999,0.0500,37.906,58,0.992
1407.223,99.18,100.00,32.49,0.999,0.0500,37.488,55,0.993
1408.221,99.23,100.00,32.49,1.000,0.0500,38.030,56,0.993
1409.222,99.47,100.00,32.49,0.999,0.0500,37.916,56,0.993
1410.222,99.27,100.00,32.49,0.999,0.0500,37.887,56,0.993
1411.222,99.21,100.00,32.33,0.999,0.0500,38.143,57,0.993
1412.224,99.25,100.00,32.33,0.999,0.0500,38.039,55,0.993
1413.223,99.25,100.00,32.33,1.000,0.0500,37.764,55,0.993
1414.222,99.15,100.00,32.33,0.999,0.0500,38.039,57,0.992
1415.221,99.25,100.00,32.33,0.999,0.0500,38.030,55,0.992
1416.222,99.48,100.00,31.58,1.000,0.0500,37.887,55,0.993
1417.222,99.32,100.00,31.58,1.000,0.0500,37.262,57,0.993
