# ==============================================
# TCC - Log de Teste de Envelhecimento
# ==============================================
# Data/Hora Início: 2026-01-10 11:52:13
# 
# PARÂMETROS PID (FIXOS):
#   Kp = 2.780000
#   Ki = 0.00106000
#   Kd = 5.000000
# 
# MODELO FOPDT IDENTIFICADO:
#   G(s) = 1.56 * exp(-150.6s) / (1307.2s + 1)
#   K = 1.56 °C/%
#   θ = 150.6 s
#   τ = 1307.2 s
# 
# CONFIGURAÇÃO:
#   Taxa de Rampa: 1.0 °C/s
#   Intervalo de Amostragem: 1000 ms
#   Janela PWM (SSR): 5000 ms
# 
# LIMITES DE SEGURANÇA:
#   Temp. Máx. Forno: 130.0 °C
#   Temp. Máx. DUT: 130.0 °C
#   Corrente Máx. PSU: 1.5 A
# ==============================================
# 
time_sec,oven_temp_c,oven_setpoint_c,oven_output_pct,psu_voltage_v,psu_current_a,dut_temp_c,dut_slack,dut_volt
2080.837,102.55,100.00,0.00,1.000,0.0500,36.996,60,0.993
2081.840,102.25,100.00,0.00,1.000,0.0490,37.404,60,0.993
2082.838,102.04,100.00,0.00,1.000,0.0490,37.404,60,0.993
2083.839,102.43,100.00,0.00,1.000,0.0490,37.783,60,0.993
2084.837,102.50,100.00,0.00,1.000,0.0500,37.813,58,0.994
2085.838,102.18,100.00,0.00,1.000,0.0500,37.404,58,0.993
2086.837,101.95,100.00,0.00,1.000,0.0490,37.660,59,0.994
2087.839,102.31,100.00,0.00,1.000,0.0500,38.039,59,0.993
2088.839,101.80,100.00,0.00,1.000,0.0500,37.774,60,0.993
2089.837,102.45,100.00,0.00,1.000,0.0500,37.527,57,0.992
2090.838,102.33,100.00,0.00,1.000,0.0490,37.527,57,0.994
2091.838,101.66,100.00,0.00,1.000,0.0490,36.892,57,0.993
2092.838,101.79,100.00,0.00,1.000,0.0490,37.783,59,0.993
2093.838,101.99,100.00,0.00,1.000,0.0500,37.518,58,0.993
2094.837,101.82,100.00,0.00,1.000,0.0490,37.148,57,0.991
2095.839,102.00,100.00,0.00,1.000,0.0500,37.650,57,0.993
2096.837,101.93,100.00,0.00,1.000,0.0490,37.148,58,0.993
2097.840,102.16,100.00,0.00,1.000,0.0500,37.793,60,0.994
2098.840,101.97,100.00,0.00,1.000,0.0500,37.404,57,0.993
2099.839,101.99,100.00,0.00,1.000,0.0500,38.039,60,0.992
2100.839,102.02,100.00,0.00,1.000,0.0500,37.783,58,0.994
2101.837,101.75,100.00,0.00,1.000,0.0500,37.271,59,0.993
2102.838,101.72,100.00,0.00,1.000,0.0500,37.783,58,0.993
2103.839,101.75,100.00,0.00,1.000,0.0500,37.508,57,0.992
2104.838,102.10,100.00,0.00,1.000,0.0500,37.015,57,0.991
2105.838,101.84,100.00,0.00,1.000,0.0500,37.518,57,0.992
2106.837,101.63,100.00,0.00,1.000,0.0500,37.394,60,0.993
2107.837,101.61,100.00,0.00,1.000,0.0500,37.783,58,0.992
2108.837,101.66,100.00,0.00,1.000,0.0500,37.926,58,0.993
2109.839,101.65,100.00,0.00,1.000,0.0500,37.404,58,0.993
2110.838,101.76,100.00,0.00,1.000,0.0490,37.783,57,0.993
2111.838,101.77,100.00,0.00,1.000,0.0490,37.783,57,0.993
2112.839,101.42,100.00,0.00,1.000,0.0490,37.660,58,0.993
2113.839,101.23,100.00,0.00,1.000,0.0500,37.281,59,0.993
2114.838,101.83,100.00,0.00,1.000,0.0500,37.385,58,0.993
2115.838,101.57,100.00,0.00,1.000,0.0490,36.882,60,0.993
2116.838,101.73,100.00,0.00,1.000,0.0500,37.385,57,0.992
2117.837,101.48,100.00,0.00,1.000,0.0490,38.039,57,0.993
2118.838,101.48,100.00,0.00,1.000,0.0490,37.385,59,0.993
2119.839,101.77,100.00,0.00,1.000,0.0500,37.906,57,0.994
2120.839,101.42,100.00,0.00,1.000,0.0490,36.873,59,0.992
2121.837,101.65,100.00,0.00,1.000,0.0500,37.774,58,0.993
2122.837,101.51,100.00,0.00,1.000,0.0500,38.030,59,0.993
2123.837,101.45,100.00,0.00,1.000,0.0500,38.030,57,0.993
2124.838,101.21,100.00,0.00,1.000,0.0500,37.527,60,0.993
2125.837,101.71,100.00,0.00,1.000,0.0500,37.527,59,0.993
2126.839,101.52,100.00,0.00,1.000,0.0490,38.049,58,0.990
2127.839,101.21,100.00,0.00,1.000,0.0500,37.414,58,0.991
2128.837,101.50,100.00,0.00,1.000,0.0500,37.404,58,0.992
2129.839,101.43,100.00,0.00,1.000,0.0500,36.902,59,0.993
2130.838,101.55,100.00,0.00,1.000,0.0490,37.631,59,0.992
2131.839,101.25,100.00,0.00,1.000,0.0490,37.129,59,0.992
2132.837,101.43,100.00,0.00,1.000,0.0500,37.641,60,0.993
2133.839,101.54,100.00,0.00,1.000,0.0500,37.774,58,0.994
2134.838,101.30,100.00,0.00,1.000,0.0500,37.793,58,0.994
2135.837,101.13,100.00,0.00,1.000,0.0500,37.793,60,0.994
2136.837,101.18,100.00,0.00,1.000,0.0490,37.650,58,0.991
2137.837,101.23,100.00,0.00,1.000,0.0500,38.020,59,0.993
2138.838,101.41,100.00,0.00,1.000,0.0490,37.404,59,0.993
2139.838,101.26,100.00,0.00,1.000,0.0500,37.774,58,0.992
2140.839,101.11,100.00,0.00,1.000,0.0500,37.660,59,0.994
2141.837,101.30,100.00,0.00,1.000,0.0490,38.039,60,0.992
2142.838,101.47,100.00,0.00,1.000,0.0500,37.774,60,0.993
2143.838,101.10,100.00,0.00,1.000,0.0490,37.641,60,0.992
2144.839,100.95,100.00,0.00,1.000,0.0500,37.527,60,0.993
2145.837,101.13,100.00,0.00,1.000,0.0500,37.764,58,0.993
2146.837,101.15,100.00,0.00,1.000,0.0500,37.385,57,0.993
2147.838,101.09,100.00,0.00,1.000,0.0500,37.508,57,0.994
2148.837,101.11,100.00,0.00,1.000,0.0500,37.906,58,0.992
2149.838,101.10,100.00,0.00,1.000,0.0500,37.926,59,0.993
2150.838,101.29,100.00,0.00,1.000,0.0500,37.138,58,0.992
2151.840,100.80,100.00,0.00,1.000,0.0500,37.887,57,0.993
2152.837,101.11,100.00,0.00,1.000,0.0500,37.252,60,0.991
2153.838,101.16,100.00,0.00,1.000,0.0500,37.877,60,0.994
2154.840,100.89,100.00,0.00,1.000,0.0500,38.039,57,0.995
2155.837,100.73,100.00,0.00,1.000,0.0500,37.375,57,0.993
2156.837,101.02,100.00,0.00,1.000,0.0500,37.621,58,0.994
2157.838,101.27,100.00,0.00,1.000,0.0500,38.295,57,0.993
2158.838,100.98,100.00,0.00,1.000,0.0500,37.404,58,0.993
2159.840,101.07,100.00,0.00,1.000,0.0500,37.897,59,0.993
2160.837,100.98,100.00,0.00,1.000,0.0500,37.793,60,0.993
2161.838,100.94,100.00,0.00,1.000,0.0500,37.394,60,0.993
2162.838,100.83,100.00,0.00,1.000,0.0500,37.764,59,0.990
2163.839,101.03,100.00,0.00,1.000,0.0500,38.172,58,0.993
2164.837,100.73,100.00,0.00,1.000,0.0500,37.887,58,0.992
2165.838,100.97,100.00,0.00,1.000,0.0500,37.897,58,0.992
2166.839,100.74,100.00,0.00,1.000,0.0500,37.774,60,0.993
2167.840,100.71,100.00,0.00,1.000,0.0500,37.926,57,0.993
2168.839,100.64,100.00,0.00,1.000,0.0500,37.783,58,0.993
2169.838,100.59,100.00,0.00,1.000,0.0500,37.262,60,0.993
2170.840,100.49,100.00,0.00,1.000,0.0500,38.020,59,0.993
2171.839,100.37,100.00,0.00,1.000,0.0500,37.813,57,0.992
2172.839,100.57,100.00,0.00,1.000,0.0500,38.020,57,0.993
2173.837,100.52,100.00,0.00,1.000,0.0500,37.650,60,0.992
2174.838,100.62,100.00,0.00,1.000,0.0500,37.650,60,0.992
2175.838,100.66,100.00,0.00,1.000,0.0500,37.148,58,0.992
2176.839,100.31,100.00,0.00,1.000,0.0500,37.527,59,0.991
2177.837,100.28,100.00,0.00,1.000,0.0500,38.010,60,0.993
2178.837,100.58,100.00,0.00,1.000,0.0500,37.754,60,0.993
2179.837,100.31,100.00,0.00,1.000,0.0500,38.286,58,0.993
2180.837,100.28,100.00,0.00,1.000,0.0500,38.049,58,0.992
2181.838,100.31,100.00,0.00,1.000,0.0500,37.897,58,0.993
2182.838,100.35,100.00,0.00,1.000,0.0500,37.906,57,0.991
2183.837,100.19,100.00,0.00,1.000,0.0500,37.621,57,0.993
2184.839,100.22,100.00,0.00,1.000,0.0500,37.650,59,0.992
2185.838,100.05,100.00,0.00,1.000,0.0500,37.916,59,0.993
2186.839,100.15,100.00,0.00,1.000,0.0500,37.783,57,0.992
2187.840,99.98,100.00,0.00,1.000,0.0500,37.897,60,0.995
2188.838,99.78,100.00,0.00,1.000,0.0500,37.375,60,0.993
2189.837,99.96,100.00,0.00,1.000,0.0500,37.527,60,0.993
2190.838,99.90,100.00,0.00,1.000,0.0500,37.641,58,0.993
2191.838,100.14,100.00,0.00,1.000,0.0500,38.039,59,0.993
2192.839,99.46,100.00,0.00,1.000,0.0500,37.404,58,0.994
2193.838,99.93,100.00,0.00,1.000,0.0500,38.039,59,0.993
2194.837,99.75,100.00,0.00,1.000,0.0500,37.527,60,0.993
2195.838,99.59,100.00,0.00,1.000,0.0500,37.394,58,0.993
2196.838,99.68,100.00,0.00,1.000,0.0500,37.650,57,0.993
2197.837,99.87,100.00,0.00,1.000,0.0500,37.887,58,0.992
2198.838,99.93,100.00,0.00,1.000,0.0500,37.129,58,0.993
2199.839,100.00,100.00,0.00,1.000,0.0500,37.631,57,0.992
2200.838,99.99,100.00,0.00,1.000,0.0500,38.010,58,0.993
2201.837,99.78,100.00,0.00,1.000,0.0500,37.774,59,0.993
2202.837,99.72,100.00,0.00,1.000,0.0500,37.385,57,0.994
2203.837,99.55,100.00,0.00,1.000,0.0500,38.039,57,0.992
2204.838,99.83,100.00,0.00,1.000,0.0500,37.641,58,0.993
2205.838,99.71,100.00,0.00,1.000,0.0500,38.030,59,0.994
2206.837,99.56,100.00,0.00,1.000,0.0500,38.143,60,0.992
2207.839,99.64,100.00,0.00,1.000,0.0500,37.887,57,0.992
2208.838,99.51,100.00,0.00,1.000,0.0500,37.906,58,0.993
2209.839,99.52,100.00,0.00,1.000,0.0500,38.030,59,0.993
2210.838,99.46,100.00,0.00,1.000,0.0500,37.754,60,0.991
2211.840,99.33,100.00,0.00,1.000,0.0500,37.783,57,0.994
2212.839,99.41,100.00,0.00,1.000,0.0500,37.774,59,0.992
2213.838,99.45,100.00,0.00,1.000,0.0500,37.641,59,0.992
2214.839,99.34,100.00,0.00,1.000,0.0500,37.424,60,0.993
2215.838,99.55,100.00,0.00,1.000,0.0500,37.404,59,0.993
2216.839,99.44,100.00,0.00,1.000,0.0500,38.295,58,0.991
2217.838,99.40,100.00,0.00,1.000,0.0500,37.877,57,0.992
2218.837,99.04,100.00,0.00,1.000,0.0500,37.783,60,0.993
2219.841,99.08,100.00,0.00,1.000,0.0500,37.262,57,0.995
2220.838,99.23,100.00,0.00,1.000,0.0500,37.518,59,0.993
2221.837,99.24,100.00,0.00,1.000,0.0500,37.897,58,0.993
2222.839,99.11,100.00,0.00,1.000,0.0500,37.774,60,0.992
2223.837,99.30,100.00,0.00,1.000,0.0500,37.641,57,0.993
2224.838,98.96,100.00,0.00,1.000,0.0500,37.897,59,0.992
2225.837,99.21,100.00,0.00,1.000,0.0500,37.783,58,0.992
2226.839,99.15,100.00,0.00,1.000,0.0500,38.030,57,0.993
2227.838,98.97,100.00,0.00,1.000,0.0500,38.162,59,0.992
2228.837,99.19,100.00,0.00,1.000,0.0500,38.020,57,0.994
2229.840,98.87,100.00,0.00,1.000,0.0500,38.039,60,0.993
2230.838,99.10,100.00,0.00,1.000,0.0500,38.153,57,0.992
2231.837,98.98,100.00,0.00,1.000,0.0500,37.897,57,0.993
2232.839,98.84,100.00,0.00,1.000,0.0500,37.641,59,0.993
2233.838,98.91,100.00,0.00,1.000,0.0500,37.897,58,0.993
2234.837,99.16,100.00,0.00,1.000,0.0500,37.537,58,0.993
2235.838,98.98,100.00,0.00,1.000,0.0500,37.385,59,0.993
2236.837,99.05,100.00,0.00,1.000,0.0500,38.153,59,0.993
2237.837,99.02,100.00,0.00,1.000,0.0500,38.030,59,0.993
2238.838,98.83,100.00,0.00,1.000,0.0500,37.916,57,0.993
2239.838,98.70,100.00,0.00,1.000,0.0500,37.385,60,0.993
2240.840,98.80,100.00,0.00,1.000,0.0500,37.793,58,0.993
2241.837,98.67,100.00,0.00,1.000,0.0500,37.906,59,0.992
2242.840,98.81,100.00,0.00,1.000,0.0500,37.754,59,0.993
2243.839,98.86,100.00,0.00,1.000,0.0500,37.641,57,0.993
2244.839,98.84,100.00,0.00,1.000,0.0500,37.631,57,0.993
2245.838,98.82,100.00,0.00,1.000,0.0500,37.906,57,0.993
2246.838,98.70,100.00,0.00,1.000,0.0500,37.897,58,0.993
2247.839,98.62,100.00,0.00,1.000,0.0500,38.030,57,0.993
2248.840,98.72,100.00,0.00,1.000,0.0500,37.906,59,0.993
2249.837,98.84,100.00,0.00,1.000,0.0500,37.897,57,0.993
2250.837,98.59,100.00,0.00,1.000,0.0500,37.793,58,0.993
2251.838,98.82,100.00,0.00,1.000,0.0500,37.897,57,0.993
2252.838,98.82,100.00,0.00,1.000,0.0500,37.783,58,0.994
2253.838,98.71,100.00,0.00,1.000,0.0500,37.518,59,0.993
2254.839,98.71,100.00,0.00,1.000,0.0500,38.039,57,0.993
2255.838,98.40,100.00,0.00,1.000,0.0500,38.418,58,0.992
2256.838,98.38,100.00,0.00,1.000,0.0500,37.414,60,0.993
2257.837,98.31,100.00,0.00,1.000,0.0500,37.537,59,0.993
2258.839,98.49,100.00,0.00,1.000,0.0500,37.641,60,0.993
2259.838,98.53,100.00,0.00,1.000,0.0500,37.641,59,0.992
2260.837,98.49,100.00,0.00,1.000,0.0500,37.537,59,0.992
2261.838,98.49,100.00,0.00,1.000,0.0500,37.774,57,0.993
2262.838,98.09,100.00,0.00,1.000,0.0500,37.926,60,0.993
2263.838,98.47,100.00,0.00,1.000,0.0500,37.887,57,0.992
2264.838,98.47,100.00,0.00,1.000,0.0500,38.276,59,0.992
2265.839,98.24,100.00,0.00,1.000,0.0500,37.650,60,0.993
2266.839,98.23,100.00,0.00,1.000,0.0500,38.039,59,0.993
2267.837,98.24,100.00,0.00,1.000,0.0500,37.906,58,0.993
2268.837,97.76,100.00,100.00,1.000,0.0500,37.650,59,0.992
2269.839,98.33,100.00,100.00,1.000,0.0500,38.143,58,0.992
2270.838,98.21,100.00,100.00,1.000,0.0500,37.394,60,0.992
2271.839,98.23,100.00,100.00,1.000,0.0500,37.774,58,0.991
2272.837,98.23,100.00,100.00,1.000,0.0500,37.774,60,0.993
2273.838,98.06,100.00,100.00,1.000,0.0500,37.764,60,0.993
2274.838,98.19,100.00,100.00,1.000,0.0500,38.030,57,0.992
2275.838,98.22,100.00,100.00,1.000,0.0500,37.641,57,0.993
2276.839,98.30,100.00,100.00,1.000,0.0500,37.916,59,0.991
2277.837,98.15,100.00,100.00,1.000,0.0500,37.641,59,0.993
2278.838,98.15,100.00,100.00,1.000,0.0500,37.670,60,0.992
2279.837,98.10,100.00,100.00,1.000,0.0500,37.774,59,0.993
2280.839,98.08,100.00,100.00,1.000,0.0500,36.873,59,0.993
2281.837,98.10,100.00,100.00,1.000,0.0500,37.774,60,0.993
2282.838,97.99,100.00,100.00,1.000,0.0500,37.660,59,0.993
2283.839,97.72,100.00,100.00,1.000,0.0500,38.020,59,0.992
2284.839,97.94,100.00,100.00,1.000,0.0500,37.754,59,0.993
2285.838,97.97,100.00,100.00,1.000,0.0500,37.897,59,0.994
2286.838,98.36,100.00,100.00,1.000,0.0500,38.030,59,0.993
2287.837,97.96,100.00,100.00,1.000,0.0500,38.286,59,0.993
2288.839,97.73,100.00,100.00,1.000,0.0500,38.039,57,0.992
2289.838,97.76,100.00,100.00,1.000,0.0500,37.906,58,0.993
2290.838,97.93,100.00,100.00,1.000,0.0500,37.650,59,0.993
2291.837,97.76,100.00,100.00,1.000,0.0500,37.660,59,0.993
2292.838,97.82,100.00,100.00,1.000,0.0500,37.774,57,0.993
2293.838,97.93,100.00,100.00,1.000,0.0500,37.518,58,0.992
2294.837,97.86,100.00,100.00,1.000,0.0500,37.394,60,0.992
2295.837,97.48,100.00,100.00,1.000,0.0500,37.906,60,0.993
2296.838,97.40,100.00,100.00,1.000,0.0500,37.641,59,0.993
2297.838,97.87,100.00,100.00,1.000,0.0500,37.394,58,0.993
2298.837,97.71,100.00,100.00,1.000,0.0500,38.561,60,0.993
2299.837,97.68,100.00,100.00,1.000,0.0500,37.138,59,0.993
2300.838,97.74,100.00,100.00,1.000,0.0490,37.537,58,0.993
2301.837,97.58,100.00,100.00,1.000,0.0500,37.527,57,0.993
2302.838,97.58,100.00,100.00,1.000,0.0500,37.877,60,0.992
2303.838,97.79,100.00,100.00,1.000,0.0500,38.039,57,0.993
2304.838,97.40,100.00,100.00,1.000,0.0500,37.641,58,0.994
2305.838,97.45,100.00,100.00,1.000,0.0500,37.906,57,0.993
2306.838,97.58,100.00,100.00,1.000,0.0500,37.385,59,0.993
2307.838,97.45,100.00,100.00,1.000,0.0500,37.783,60,0.993
2308.838,97.49,100.00,100.00,1.000,0.0500,37.897,58,0.993
2309.839,97.42,100.00,100.00,1.000,0.0500,38.020,59,0.993
2310.837,97.18,100.00,100.00,1.000,0.0500,38.162,57,0.993
2311.837,97.57,100.00,100.00,1.000,0.0500,37.897,57,0.992
2312.840,97.30,100.00,100.00,1.000,0.0500,37.394,59,0.993
2313.838,97.43,100.00,100.00,1.000,0.0500,38.010,60,0.993
2314.837,97.38,100.00,100.00,1.000,0.0500,37.385,58,0.993
2315.840,97.38,100.00,100.00,1.000,0.0500,37.394,59,0.993
2316.839,97.40,100.00,100.00,1.000,0.0500,37.906,59,0.994
2317.838,97.27,100.00,100.00,1.000,0.0500,37.897,59,0.994
2318.838,97.55,100.00,100.00,1.000,0.0500,38.172,58,0.993
2319.838,96.97,100.00,100.00,1.000,0.0500,37.404,57,0.993
2320.838,97.38,100.00,100.00,1.000,0.0500,37.631,59,0.992
2321.838,97.26,100.00,100.00,1.000,0.0500,38.020,59,0.993
2322.838,97.30,100.00,100.00,1.000,0.0500,38.133,57,0.992
2323.838,97.39,100.00,100.00,1.000,0.0500,38.305,58,0.992
2324.837,97.12,100.00,100.00,1.000,0.0500,37.897,60,0.993
2325.837,97.02,100.00,100.00,1.000,0.0500,37.508,59,0.993
2326.837,97.35,100.00,100.00,1.000,0.0500,37.867,58,0.992
2327.838,97.26,100.00,100.00,1.000,0.0500,37.271,58,0.991
2328.839,97.36,100.00,100.00,1.000,0.0500,37.906,59,0.992
2329.838,97.22,100.00,100.00,1.000,0.0500,38.039,59,0.993
2330.838,97.27,100.00,100.00,1.000,0.0500,37.887,57,0.993
2331.838,97.46,100.00,100.00,1.000,0.0500,38.049,59,0.993
2332.837,97.33,100.00,100.00,1.000,0.0500,38.020,58,0.993
2333.838,97.05,100.00,100.00,1.000,0.0500,38.305,57,0.992
2334.838,97.12,100.00,100.00,1.000,0.0500,37.764,58,0.993
2335.839,97.24,100.00,100.00,1.000,0.0500,37.518,58,0.993
2336.840,96.86,100.00,100.00,1.000,0.0500,37.916,60,0.993
2337.838,97.40,100.00,100.00,1.000,0.0500,38.020,58,0.993
2338.837,97.14,100.00,100.00,1.000,0.0500,38.143,58,0.992
2339.838,97.16,100.00,100.00,1.000,0.0500,37.660,60,0.993
2340.838,97.21,100.00,100.00,1.000,0.0500,37.783,58,0.993
2341.837,97.39,100.00,100.00,1.000,0.0500,37.783,58,0.993
2342.838,97.24,100.00,100.00,1.000,0.0500,37.631,59,0.993
2343.838,97.02,100.00,100.00,1.000,0.0500,37.650,57,0.992
2344.837,97.05,100.00,100.00,1.000,0.0500,38.030,60,0.993
2345.838,96.86,100.00,100.00,1.000,0.0500,38.143,60,0.993
2346.838,97.32,100.00,100.00,1.000,0.0500,37.906,60,0.993
2347.837,97.11,100.00,100.00,1.000,0.0500,37.650,60,0.993
2348.838,97.14,100.00,100.00,1.000,0.0500,37.916,57,0.993
2349.837,97.01,100.00,100.00,1.000,0.0500,37.518,60,0.994
2350.838,97.24,100.00,100.00,1.000,0.0500,37.754,57,0.993
2351.837,97.12,100.00,100.00,1.000,0.0500,37.774,58,0.993
2352.838,97.12,100.00,100.00,1.000,0.0500,38.399,57,0.991
2353.838,96.94,100.00,100.00,1.000,0.0500,37.916,57,0.993
2354.838,96.88,100.00,100.00,1.000,0.0500,37.906,59,0.992
2355.838,96.98,100.00,100.00,1.000,0.0500,37.774,58,0.993
2356.837,97.00,100.00,100.00,1.000,0.0500,38.039,57,0.992
2357.838,97.05,100.00,100.00,1.000,0.0500,38.295,58,0.993
2358.837,96.97,100.00,100.00,1.000,0.0500,38.010,59,0.993
2359.839,96.97,100.00,100.00,1.000,0.0500,38.039,59,0.993
2360.839,96.86,100.00,100.00,1.000,0.0500,38.030,57,0.994
2361.838,96.70,100.00,100.00,1.000,0.0500,37.906,58,0.993
2362.838,97.13,100.00,100.00,1.000,0.0500,37.906,58,0.993
2363.838,96.86,100.00,100.00,1.000,0.0500,38.030,58,0.994
2364.837,97.09,100.00,100.00,1.000,0.0500,37.488,60,0.994
2365.837,96.77,100.00,100.00,1.000,0.0500,37.404,59,0.993
2366.838,96.88,100.00,100.00,1.000,0.0500,37.252,57,0.993
2367.837,97.16,100.00,100.00,1.000,0.0500,37.887,60,0.992
2368.837,97.03,100.00,100.00,1.000,0.0500,38.039,60,0.993
2369.837,96.88,100.00,100.00,1.000,0.0500,37.906,57,0.993
2370.838,96.80,100.00,100.00,1.000,0.0500,37.537,59,0.993
2371.839,96.99,100.00,100.00,1.000,0.0500,38.039,58,0.993
2372.838,96.98,100.00,100.00,1.000,0.0500,38.010,59,0.994
2373.838,97.07,100.00,100.00,1.000,0.0500,37.897,58,0.993
2374.837,96.82,100.00,100.00,1.000,0.0500,37.754,59,0.992
2375.839,96.76,100.00,100.00,1.000,0.0500,37.641,59,0.993
2376.838,96.70,100.00,100.00,1.000,0.0500,37.262,57,0.993
2377.840,96.91,100.00,100.00,1.000,0.0500,37.385,57,0.993
2378.838,96.59,100.00,100.00,1.000,0.0500,37.774,60,0.994
2379.840,96.83,100.00,100.00,1.000,0.0500,37.394,59,0.993
2380.838,96.71,100.00,100.00,1.000,0.0500,38.266,59,0.994
2381.839,96.94,100.00,100.00,1.000,0.0500,37.631,60,0.993
2382.838,96.52,100.00,100.00,1.000,0.0500,38.010,58,0.993
2383.838,96.88,100.00,100.00,1.000,0.0500,37.394,59,0.992
2384.838,96.62,100.00,100.00,1.000,0.0500,37.518,57,0.990
2385.837,96.55,100.00,100.00,1.000,0.0500,38.000,57,0.993
2386.837,97.08,100.00,100.00,1.000,0.0500,38.020,58,0.993
2387.837,96.66,100.00,100.00,1.000,0.0500,37.262,58,0.993
2388.838,96.99,100.00,100.00,1.000,0.0500,37.764,59,0.992
2389.837,96.81,100.00,100.00,1.000,0.0500,38.418,57,0.994
2390.838,96.81,100.00,100.00,1.000,0.0500,37.650,59,0.993
2391.838,96.71,100.00,100.00,1.000,0.0500,37.518,59,0.994
2392.837,96.76,100.00,100.00,1.000,0.0500,37.754,57,0.993
2393.839,96.89,100.00,100.00,1.000,0.0500,37.414,59,0.993
2394.838,96.92,100.00,100.00,1.000,0.0500,37.385,58,0.993
2395.838,96.90,100.00,100.00,1.000,0.0500,37.783,60,0.993
2396.838,96.85,100.00,100.00,1.000,0.0500,37.764,59,0.993
2397.838,96.78,100.00,100.00,1.000,0.0490,38.020,59,0.994
2398.840,96.98,100.00,100.00,1.000,0.0500,37.650,57,0.993
2399.838,96.89,100.00,100.00,1.000,0.0490,38.010,60,0.992
2400.837,96.85,100.00,100.00,1.000,0.0490,37.906,58,0.993
2401.837,96.68,100.00,100.00,1.000,0.0500,38.286,60,0.993
2402.837,96.96,100.00,100.00,1.000,0.0500,37.498,60,0.993
2403.839,96.97,100.00,100.00,1.000,0.0500,37.774,58,0.993
2404.839,96.71,100.00,100.00,1.000,0.0500,38.030,60,0.993
2405.839,96.98,100.00,100.00,1.000,0.0500,37.508,59,0.993
2406.837,97.02,100.00,100.00,1.000,0.0500,37.394,59,0.993
2407.838,96.92,100.00,100.00,1.000,0.0500,37.906,60,0.993
2408.837,96.68,100.00,100.00,1.000,0.0500,37.650,59,0.992
2409.837,97.09,100.00,100.00,1.000,0.0500,38.030,57,0.993
2410.837,96.86,100.00,100.00,1.000,0.0490,38.030,59,0.992
2411.838,96.74,100.00,100.00,1.000,0.0500,37.936,59,0.993
2412.837,96.71,100.00,100.00,1.000,0.0500,38.030,60,0.993
2413.838,97.02,100.00,100.00,1.000,0.0490,37.660,58,0.993
2414.838,96.90,100.00,100.00,1.000,0.0500,37.897,59,0.995
2415.840,96.54,100.00,100.00,1.000,0.0500,38.010,58,0.993
2416.838,96.70,100.00,100.00,1.000,0.0500,37.537,58,0.993
2417.838,96.84,100.00,100.00,1.000,0.0500,37.252,58,0.993
2418.837,96.87,100.00,100.00,1.000,0.0490,37.764,60,0.994
2419.837,97.25,100.00,100.00,1.000,0.0500,37.774,57,0.995
2420.838,96.57,100.00,100.00,1.000,0.0500,37.508,60,0.991
2421.838,96.82,100.00,100.00,1.000,0.0500,37.385,59,0.993
2422.838,97.04,100.00,100.00,1.000,0.0500,38.286,57,0.993
2423.838,97.08,100.00,100.00,1.000,0.0500,37.518,58,0.992
2424.839,97.01,100.00,100.00,1.000,0.0500,37.660,58,0.992
2425.838,96.94,100.00,100.00,1.000,0.0500,37.404,57,0.992
2426.837,97.00,100.00,100.00,1.000,0.0500,37.650,58,0.993
2427.837,97.11,100.00,100.00,1.000,0.0500,37.783,60,0.993
2428.840,96.74,100.00,100.00,1.000,0.0500,37.906,57,0.993
2429.838,97.02,100.00,100.00,1.000,0.0500,38.305,57,0.992
2430.839,97.10,100.00,100.00,1.000,0.0500,37.498,57,0.993
2431.837,97.14,100.00,100.00,1.000,0.0500,37.641,57,0.993
2432.840,96.80,100.00,100.00,1.000,0.0500,38.010,59,0.992
2433.837,96.92,100.00,100.00,1.000,0.0500,37.641,57,0.993
2434.838,97.04,100.00,100.00,1.000,0.0500,37.897,57,0.993
2435.839,96.88,100.00,100.00,1.000,0.0500,37.404,58,0.993
2436.838,97.06,100.00,100.00,1.000,0.0500,38.030,60,0.993
2437.839,96.84,100.00,100.00,1.000,0.0500,37.906,59,0.994
2438.838,96.92,100.00,100.00,1.000,0.0500,36.882,58,0.993
2439.840,97.00,100.00,100.00,1.000,0.0500,37.793,57,0.993
2440.838,97.27,100.00,100.00,1.000,0.0500,37.394,58,0.993
2441.839,97.27,100.00,100.00,1.000,0.0500,38.143,59,0.993
2442.838,96.87,100.00,100.00,1.000,0.0500,37.527,57,0.993
2443.839,97.01,100.00,100.00,1.000,0.0500,38.039,58,0.993
2444.840,96.99,100.00,100.00,1.000,0.0500,37.897,59,0.993
2445.839,97.23,100.00,100.00,1.000,0.0500,37.774,60,0.993
2446.838,97.17,100.00,100.00,1.000,0.0500,37.764,60,0.993
2447.837,97.07,100.00,100.00,1.000,0.0500,38.039,57,0.993
2448.840,97.19,100.00,100.00,1.000,0.0500,38.020,59,0.993
2449.837,97.19,100.00,100.00,1.000,0.0500,38.305,60,0.993
2450.838,96.92,100.00,100.00,1.000,0.0500,37.774,58,0.993
2451.838,97.24,100.00,100.00,1.000,0.0500,37.641,58,0.992
2452.838,97.29,100.00,100.00,1.000,0.0500,37.660,57,0.993
2453.838,97.12,100.00,100.00,1.000,0.0490,37.906,58,0.993
2454.838,97.08,100.00,100.00,1.000,0.0500,37.660,59,0.992
2455.838,97.15,100.00,100.00,1.000,0.0500,38.020,58,0.993
